project,change_id,target,1_references_bug_tracker,2_author_success_rate,3_churn_log_size,5_deletion_ratio,6_file_count,8_avg_sentence_length,9_msg_complexity,10_has_security_impact,11_nlp_change_type,12_is_test_change,13_is_revert,14_modifies_dependencies,15_author_submission_count,16_author_trust_score,17_historical_file_prob,18_is_documentation_only,19_author_file_confidence,20_risk_module_coupling,21_file_extension_entropy,22_relation_depth,23_project_acceptance_rate,24_change_entropy,25_directory_depth,26_msg_readability_ease,27_msg_gunning_fog,28_has_gerrit_topic,29_has_subject_tag,31_test_code_ratio,32_config_change,33_desc_density,34_is_weekend,35_bug_heat,36_bug_severity,37_bug_comments,38_is_bot,full_text_dl,40_sem_vec_0,40_sem_vec_1,40_sem_vec_2,40_sem_vec_3,40_sem_vec_4,40_sem_vec_5,40_sem_vec_6,40_sem_vec_7,40_sem_vec_8,40_sem_vec_9,40_sem_vec_10,40_sem_vec_11,40_sem_vec_12,40_sem_vec_13,40_sem_vec_14
openstack/kolla-ansible,I80c3e20de0b7503de6331b55879e85892323b3d6,1,1,0.5401,2.3026,0.1111,2,4.0,400,0,Bug Fix,0,0,0,237,0.018004,0.3333,0,0.18,6,2,0,0.675,0.7642,4.0,-37.81,14.1,0,0,0.0,1,40.0,0,10,0,12,0,"fluentd: rework openstack logs match

Add global_request_id according to oslo.log defaults [1],
also support lines like:

2024-12-23 20:48:29.905 2 ERROR oslo_service.periodic_task ['Traceback (most recent call last):\\n'

[1]: https://docs.openstack.org/oslo.log/latest/configuration/#DEFAULT.logging_context_format_string

Closes-Bug: #2044370
[SEP]
FILES CHANGED:
releasenotes/notes/bug-2044370-2285fc3952981cae.yaml (+7, -0)
ansible/roles/common/templates/conf/input/00-global.conf.j2 (+1, -1)
",-0.375787,-0.47212,0.02812,-1.002664,-0.78624,-0.448581,-0.130137,0.823693,0.599216,-0.055301,0.037302,-0.783599,-0.25424,0.242645,-0.03521
openstack/openstack-ansible-os_skyline,I7ca3c2ecf9435f3d5cc07b62dd9fe90245135779,1,0,0.9561,1.0986,0.5,1,15.0,252,0,CI,0,0,0,205,0.055722,0.0,0,0.0,1,1,0,1.0,0.0,1.0,28.05,18.0,0,0,0.0,0,84.0,0,0,0,0,0,"Ensure proper db connection string with SSL enabled

MariaDB now requires secure connection by default, which results in
connection failure unless `ssl=true` is set explicitly in connection
string.
[SEP]
FILES CHANGED:
templates/skyline.yaml.j2 (+1, -1)
",0.846579,-1.031477,0.306145,0.612463,0.326647,0.375704,-0.194933,-0.336848,0.290606,0.090171,-0.480742,-0.276791,-0.071366,-0.563291,-0.14305
openstack/kolla-ansible,I41fb046b85509b56611ffd575f15088834187ba8,0,0,0.542,3.0445,0.35,5,17.5,332,0,Bug Fix,0,0,0,238,0.018067,0.5625,0,0.3049,4,2,0,0.6755,1.7855,2.8,24.71,16.14,0,0,0.0,1,15.8095,0,0,0,0,0,"Fix l7 haproxy check for opensearch-dashboards and prometheus-server

After I839f7f1051182fe797394e5436571d64d5c5b5a4 prometheus-opensearch
jobs are broken - this patch fixes that.

opensearch-dashboards will respond to ""OPTIONS /"" with 404 and
prometheus will respond with 400
[SEP]
FILES CHANGED:
ansible/group_vars/all.yml (+1, -0)
etc/kolla/passwords.yml (+1, -0)
ansible/roles/opensearch/defaults/main.yml (+2, -4)
ansible/roles/prometheus/defaults/main.yml (+7, -3)
releasenotes/notes/haproxy_healthchecks_to_l7-b05e8c7b177d1544.yaml (+2, -0)
",-1.172904,-0.206753,-1.316658,-0.696205,1.150897,-0.656463,0.227675,0.00646,-0.240166,-0.079655,-0.282529,0.119841,0.218199,-0.002048,0.316486
openstack/kolla-ansible,I068aa288fb4fe6f99501857960bf3e8810f10b14,1,1,1.0,1.6094,0.5,2,11.5,197,0,Bug Fix,0,0,0,6,0.023715,0.625,1,0.625,3,1,0,0.6745,1.0,3.0,37.0,13.3,0,0,0.0,0,39.4,0,6,0,4,0,"Docs update - install missing dbus-1 on Noble

Added dbus-1 package missing on Ubuntu noble to dependency install section.

Closes-bug: 2092712
[SEP]
FILES CHANGED:
doc/source/user/quickstart-development.rst (+1, -1)
doc/source/user/quickstart.rst (+1, -1)
",1.241551,-0.769899,-0.601234,-0.657348,-0.250017,-0.182472,-0.528346,0.381094,-0.327392,-0.024917,0.105756,0.067326,0.456496,0.268342,0.061193
openstack/kolla,Idae2e87bfc8a556a090085e46f96d11279080f0f,1,0,0.5397,2.1972,0.875,2,13.67,327,0,Bug Fix,0,0,0,239,0.018116,0.75,0,0.4048,3,1,0,0.6624,0.8113,3.0,17.57,21.08,0,0,0.0,0,36.3333,0,0,0,0,0,"nova/aarch64: Fix qemu-efi build failures

It probably has been omitted in Ubuntu 24.04 introduction since
aarch64 build jobs have not been stable.

Removing from nova-compute since it's already in nova-base,
nova-libvirt's parent is base - so updating to qemu-efi-aarch64
[SEP]
FILES CHANGED:
docker/nova/nova-base/Dockerfile.j2 (+1, -1)
docker/nova/nova-compute/Dockerfile.j2 (+0, -6)
",-0.537472,-0.171844,-0.662049,0.257808,0.004993,-0.680892,0.406394,0.103679,-0.761349,0.016203,0.229425,0.068266,-0.078896,0.21928,0.452258
openstack/kolla-ansible,Ic99804967b5a62b5a9e39486749474520734ba48,0,0,0.7778,4.0775,0.431,25,12.2,531,0,Feature,0,0,0,9,0.087379,0.5833,0,0.4537,4,2,0,0.675,4.5132,3.92,1.67,13.4,1,0,0.0,1,9.0,0,0,0,0,0,"Use public keystone URL for www_authenticate_uri

The `www_authenticate_uri` parameter is used to indicate to clients
where they should get a token from in order to authenticate against a
service. Most clients are not expected to be able to talk to the
internal identity endpoint, so this parameter should refer to the public
endpoint instead, see also [0].

[0] https://opendev.org/openstack/keystonemiddleware/src/branch/master/keystonemiddleware/auth_token/_opts.py#L31-L50
[SEP]
FILES CHANGED:
ansible/roles/tacker/templates/tacker.conf.j2 (+1, -1)
releasenotes/notes/use-public-www-authenticate-uri-1144df4d205f8ebd.yaml (+8, -0)
ansible/roles/ironic/templates/ironic.conf.j2 (+1, -1)
ansible/roles/aodh/templates/aodh.conf.j2 (+1, -1)
ansible/roles/cinder/templates/cinder.conf.j2 (+1, -1)
ansible/roles/heat/templates/heat.conf.j2 (+1, -1)
ansible/roles/masakari/templates/masakari.conf.j2 (+1, -1)
ansible/roles/designate/templates/designate.conf.j2 (+1, -1)
ansible/roles/placement/templates/placement.conf.j2 (+1, -1)
ansible/roles/blazar/templates/blazar.conf.j2 (+1, -1)
ansible/roles/nova/templates/nova.conf.j2 (+1, -1)
ansible/roles/mistral/templates/mistral.conf.j2 (+1, -1)
ansible/roles/glance/templates/glance-api.conf.j2 (+1, -1)
ansible/roles/zun/templates/zun.conf.j2 (+2, -2)
ansible/roles/watcher/templates/watcher.conf.j2 (+1, -1)
ansible/roles/magnum/templates/magnum.conf.j2 (+1, -1)
ansible/roles/cyborg/templates/cyborg.conf.j2 (+1, -1)
ansible/roles/ironic/templates/ironic-inspector.conf.j2 (+1, -1)
ansible/roles/neutron/templates/neutron.conf.j2 (+1, -1)
ansible/roles/trove/templates/trove.conf.j2 (+1, -1)
ansible/roles/cloudkitty/templates/cloudkitty.conf.j2 (+1, -1)
ansible/roles/octavia/templates/octavia.conf.j2 (+1, -1)
ansible/roles/manila/templates/manila.conf.j2 (+1, -1)
ansible/roles/gnocchi/templates/gnocchi.conf.j2 (+1, -1)
ansible/roles/barbican/templates/barbican.conf.j2 (+1, -1)
",-2.020993,1.046863,-0.131672,0.872714,-0.103215,-0.358324,0.526404,0.300028,0.494495,0.092294,0.062827,-0.258203,-0.55741,-0.356577,-0.313947
openstack/ansible-collection-kolla,Ib9fe0120faddca07a1344f79057361ebb23f767b,0,0,0.5417,2.9444,0.0556,1,8.0,116,0,Bug Fix,0,0,0,240,0.01818,0.7,0,0.3792,3,1,0,0.4783,0.0,3.0,-65.66,33.2,0,0,0.0,0,6.1053,0,0,0,0,0,"docker/podman_sdk: Fix dbus-python installation in virtualenv
[SEP]
FILES CHANGED:
roles/docker_sdk/defaults/main.yml (+17, -1)
",1.647559,0.407371,0.357977,-0.387325,0.455999,-1.355129,-0.108542,0.794333,-0.285516,-0.429126,0.054138,-0.217514,-0.5658,-0.281549,0.212386
openstack/kolla,I57e36ef07e8840eead2efde77e0ab9dfd4842931,1,1,0.5394,2.4849,0.0,2,4.75,211,0,Bug Fix,0,0,0,241,0.018231,0.0,0,0.0,3,2,0,0.6635,0.684,3.0,6.1,12.43,0,0,0.0,0,17.5833,0,8,0,17,0,"neutron-dhcp-agent: change dnsmasq.log rights

Fixes /var/log/kolla/neutron/dnsmasq.log rights so
fluentd can read logs from that file.

Closes-Bug: #1693712
[SEP]
FILES CHANGED:
docker/neutron/neutron-dhcp-agent/Dockerfile.j2 (+2, -0)
docker/neutron/neutron-dhcp-agent/extend_start.sh (+9, -0)
",-0.572058,0.558606,-1.492261,0.023392,0.225037,-0.770336,-0.262249,0.17254,-0.270554,-0.62428,0.043962,-0.460801,-0.075669,0.225488,0.186864
openstack/kolla-ansible,I33d9f32dd842a12b893f5062f2e1e278af7b30a1,0,0,0.5413,3.912,0.1429,6,7.4,356,0,Feature,0,0,0,242,0.018292,1.0,0,0.5413,4,3,0,0.6739,2.0767,3.33,2.69,15.93,1,0,0.0,1,7.12,0,0,0,0,0,"keystone: Add support for using uWSGI

Switching the default to uWSGI due to the changes that are happening
in OpenStack - with projects dropping wsgi_file(s) and moving
to modules.

Depends-On: https://review.opendev.org/c/openstack/kolla/+/938402

Signed-Off-By: Michal Nasiadka <mnasiadka@gmail.com>
[SEP]
FILES CHANGED:
ansible/group_vars/all.yml (+1, -0)
releasenotes/notes/uwsgi-flamingo-5144740f1a2bb4fb.yaml (+2, -0)
ansible/roles/keystone/templates/keystone.json.j2 (+9, -4)
ansible/roles/keystone/tasks/config.yml (+20, -1)
ansible/roles/keystone/defaults/main.yml (+6, -0)
ansible/roles/keystone/templates/keystone-startup.sh.j2 (+4, -2)
",-1.044977,1.740691,-0.622622,0.16095,-0.849666,0.054861,0.462394,0.200618,-0.24171,-0.196905,0.468023,-0.181169,0.411225,0.056498,-0.036555
openstack/kolla,I38688e442b995d38e9826fbb545b6ab09e06bdf5,0,0,0.5391,0.6931,1.0,1,3.33,168,0,Feature,0,0,0,243,0.0183,0.0,0,0.0,3,1,0,0.6646,0.0,3.0,-101.11,21.33,1,0,0.0,0,84.0,0,0,0,0,0,"keystone: Remove ARGS to support uwsgi

Depends-On: https://review.opendev.org/c/openstack/kolla-ansible/+/952093
[SEP]
FILES CHANGED:
docker/keystone/keystone/extend_start.sh (+0, -1)
",0.110754,2.987608,-1.649926,-0.414142,-1.223534,-0.018962,-0.203921,-0.261084,-0.178748,-0.786386,-0.766007,-0.003411,0.047214,-0.534616,0.039874
openstack/openstack-ansible-lxc_container_create,I6a759c748469ce8c644727cb24bd4fa18cff3eda,1,0,0,1.0986,0.5,1,14.67,534,0,Feature,0,0,0,0,0.0,0.0,0,0.0,1,1,0,1.0,0.0,1.0,58.32,13.14,1,0,0.0,0,178.0,1,0,0,0,0,"Solving naming issue of OVS ports for lxc

There is a limitation of 15 characters for
ovs port names. So this role will use
the 15 ending characters of the container name
to generate port names(OVS and VNIC).
But veth-cleanup script will consider
this limitation only for OVS ports and not for the
virtual interface. So I added a condition to
also consider this limitation.
Note that the actual virtual interface has
the same name as OVS port and there is no problem
in the role.
[SEP]
FILES CHANGED:
templates/veth-cleanup.sh.j2 (+1, -1)
",-0.830325,-2.209702,0.541279,0.37158,-0.186952,-0.235035,-0.007038,0.07877,0.048825,0.183155,-0.016542,0.029076,0.189136,0.000922,-0.132271
openstack/openstack-ansible-repo_server,Ic4f4405ad7ffe1427791a012bb56f8fefa16d145,1,1,0.9563,0.6931,1.0,1,13.14,689,0,Bug Fix,0,0,0,206,0.055963,0.0,0,0.0,1,1,0,1.0,0.0,1.0,29.81,14.82,0,0,0.0,0,344.5,0,6,0,9,0,"Remove access limitations to repo vhost

With migration from Nginx to Apache [1] an IP limitation was introduced
which was not present before.
It is based on asumption that container_networks are defined which is
not the case for some metal deployments.

We need to make a fix backportable and focus of the change was migraton
from Nginx to Apache rather then change behaviour.

With that in mind revert of the behaviour change is proposed, while
re-implementation
of limitation can be re-implemented later with a follow-up patch.

[1] https://review.opendev.org/c/openstack/openstack-ansible-repo_server/+/924162

Closes-Bug: #2093011
[SEP]
FILES CHANGED:
templates/openstack_slushee.vhost.j2 (+0, -1)
",-1.895326,-0.764245,1.30667,-0.566209,-0.846439,-0.029431,0.052708,0.103435,0.194437,-0.030829,-0.087803,0.261112,-0.373104,-0.320936,0.118324
openstack/kolla-ansible,I6fe4b106853fd253ea28111409370e01cb678fe9,1,0,0.5369,1.9459,0.3333,2,7.8,289,0,CI,1,0,0,244,0.018373,0.7143,0,0.3835,1,2,0,0.6729,0.9183,1.0,53.58,10.3,0,0,1.0,1,41.2857,0,0,0,0,0,"CI: Remove OpenSearch connectivity check in fluentd logs

It broke OpenSearch CI jobs because we restart OpenSearch in there.

Also add check-logs.sh and get_logs.sh to files that
trigger all jobs run so we don't break anything again.
[SEP]
FILES CHANGED:
tests/check-logs.sh (+1, -1)
zuul.d/base.yaml (+3, -1)
",0.620978,-0.80936,-0.584127,0.438591,-0.129364,-0.404483,0.353296,-0.431619,-1.016148,-0.380713,-0.141623,-0.771289,0.264255,0.476572,0.106585
openstack/kolla,Idfc26fe380a546d0fd712a531e5913090b01d808,1,1,0.5388,3.7612,0.1905,4,10.0,179,0,Bug Fix,0,0,0,245,0.01844,1.0,0,0.5388,2,3,0,0.6625,1.6894,1.0,35.95,18.0,0,0,0.4286,1,4.1628,0,22,0,12,0,"Fix genconfig

Currently tox -e genconfig fails with stevedore issues,
because tox is not doing sdist.

Closes-Bug: #2051575
[SEP]
FILES CHANGED:
.zuul.d/tox.yaml (+12, -0)
.zuul.d/project.yaml (+6, -0)
tox.ini (+1, -2)
kolla/common/config.py (+15, -6)
",0.816842,-1.32674,-0.418871,-0.962085,-0.328621,-0.043323,-1.035273,-0.140343,-0.718982,-0.148679,0.101307,-0.294465,0.108515,-0.101331,0.218929
openstack/kolla-ansible,I2f2bdbc9e1c6ad6da4ac7098ddd36143123c3062,0,1,0.5407,2.3026,0.3333,4,9.0,113,0,Bug Fix,0,0,0,246,0.018457,0.5882,0,0.318,4,2,0,0.6734,1.8366,3.5,-9.1,25.82,0,0,0.2222,0,11.3,0,8,0,18,0,"ironic: Change Prometheus metrics dir

Closes-Bug: #2062401
[SEP]
FILES CHANGED:
ansible/roles/ironic/templates/ironic.conf.j2 (+1, -1)
ansible/roles/ironic/defaults/main.yml (+2, -2)
tests/templates/globals-default.j2 (+2, -0)
ansible/roles/ironic/tasks/precheck.yml (+1, -0)
",1.945129,-0.240381,-0.571872,-1.412122,-0.984328,0.784634,-1.314998,0.472792,0.195343,-0.211846,0.768786,-0.31207,0.166788,-0.019753,0.041253
openstack/kolla-ansible,I50c5a1443c5d2012388debed20b96274bc69e7e7,0,0,0,4.3694,0.0,9,6.0,83,0,Feature,0,0,0,0,0.0,0.4762,0,0.0,4,4,0,0.6724,2.3952,3.33,-24.85,15.73,1,0,0.0,1,1.0506,0,0,0,0,0,"add lightbits driver support
[SEP]
FILES CHANGED:
ansible/roles/cinder/defaults/main.yml (+13, -0)
doc/source/reference/storage/index.rst (+1, -0)
doc/source/reference/storage/cinder-guide.rst (+3, -0)
releasenotes/notes/add-lightbits-cinder-plugin-support-f5445f2dbb1a56ed.yaml (+4, -0)
ansible/roles/cinder/tasks/precheck.yml (+11, -0)
ansible/group_vars/all.yml (+1, -0)
ansible/roles/cinder/templates/cinder.conf.j2 (+11, -0)
doc/source/reference/storage/cinder-guide-lightbits.rst (+33, -0)
etc/kolla/globals.yml (+1, -0)
",4.146298,2.356174,2.340043,0.735527,0.689542,0.286969,1.008876,0.423643,0.423443,0.082247,-0.528357,0.063116,0.865566,-0.535996,0.583833
openstack/kolla-ansible,I3c419b4b2a86eb059744b05e4be797ea7ace8816,1,0,0.5385,1.3863,0.0,1,8.0,91,0,Doc,1,0,0,247,0.01852,0.4194,0,0.2258,2,1,0,0.6713,0.0,2.0,-23.36,18.2,0,0,1.0,0,22.75,0,0,0,0,0,"CI: Use Zuul cache/mirror for docker
[SEP]
FILES CHANGED:
tests/templates/globals-default.j2 (+3, -0)
",2.937089,0.716375,1.105277,-0.286686,0.082851,-0.271005,-0.2527,0.527857,-0.862226,-0.325064,-0.205135,-0.35685,0.27759,-0.563589,-0.086387
openstack/kayobe,I15d17f45d15c04aced0a4c0fe97e1d798ff46799,1,1,0,4.1431,0.371,4,17.33,375,0,Bug Fix,0,0,0,0,0.0,1.0,0,0.0,4,2,0,0.9167,1.7752,3.5,39.56,13.86,1,0,0.0,1,5.9524,0,6,0,10,0,"infra-vm: efficiently handle `hostvars` during deploy and destroy

Pass only the required variables from `hostvars` for a given infra vm to
significantly reduce wait time during `kayobe infra vm provision` and
`kayobe infra vm deprovision`. Time to create and destroy a VM now take
a minute or less.

Closes-Bug: #2093255
[SEP]
FILES CHANGED:
ansible/roles/infra-vms/tasks/main.yml (+15, -2)
ansible/roles/infra-vms/tasks/deploy.yml (+13, -16)
ansible/roles/infra-vms/tasks/destroy.yml (+5, -5)
releasenotes/notes/improve-infra-vm-action-performance-5d8a218b75574be2.yaml (+6, -0)
",-0.850938,-0.572862,-0.346262,0.377289,0.488252,0.080809,-0.292647,-0.180817,-0.072184,-0.167702,-0.196848,-0.077517,0.255989,0.100708,-0.062589
openstack/kolla-ansible,I5c63192ab78e0c50a05d72abd754e99e7cf83976,0,0,0.5403,1.3863,0.6667,1,4.43,362,0,CI,1,0,0,248,0.018591,0.4375,0,0.2364,2,1,0,0.6718,0.0,2.0,-24.17,12.09,0,0,1.0,0,90.5,0,0,0,0,0,"CI: Bump mariadb_monitor_galera_healthcheck_timeout to 30 seconds

We're often observing:
2025-01-08 19:27:29 MySQL_Monitor.cpp:2314:monitor_galera_thread(): [ERROR] Timeout on Galera health check for 192.0.2.3:3306 after 1001ms. If the server is overload, increase mysql-monitor_galera_healthcheck_timeout.
[SEP]
FILES CHANGED:
tests/templates/globals-default.j2 (+1, -2)
",-1.250747,0.966846,-0.661989,0.19364,0.071233,0.174246,-0.022914,0.399924,0.663939,0.458029,0.716325,-0.602996,-0.291615,0.490942,0.513929
openstack/magnum,Ib73f66a8c7360820e13a7ab24bb4f656584124e5,1,0,0,5.3033,0.0,10,9.67,240,0,Feature,0,0,0,0,0.0,1.0,0,0.0,6,2,0,0.9048,3.0436,4.0,30.74,13.52,0,0,0.545,1,1.194,0,0,0,0,0,"add validation for boot volume size

if both boot_volume_size label and flavor's root_gb are zero,
cluster node creation fails.
This should be filtered at the creation/update operation.
[SEP]
FILES CHANGED:
magnum/api/controllers/v1/nodegroup.py (+21, -0)
magnum/api/controllers/v1/cluster.py (+19, -0)
magnum/tests/unit/api/controllers/v1/test_cluster.py (+17, -0)
magnum/api/attr_validator.py (+20, -0)
magnum/tests/unit/api/controllers/v1/test_nodegroup.py (+9, -0)
releasenotes/notes/add-boot-volume-size-check-0262c2b61abc7ccf.yaml (+5, -0)
magnum/tests/unit/api/controllers/v1/test_cluster_template.py (+36, -0)
magnum/tests/unit/api/test_attr_validator.py (+47, -0)
magnum/api/controllers/v1/cluster_template.py (+21, -0)
magnum/common/exception.py (+5, -0)
",0.547896,-0.908368,-0.269313,0.676499,0.518826,0.148456,-0.125233,-0.263027,0.742487,-0.46764,-0.466638,0.163075,-0.397686,0.193601,-0.564383
openstack/kolla-ansible,Ida740649753a9b74a52b8e7b99f3775ca6d27cb4,0,0,0.5382,1.9459,0.0,1,8.0,105,0,Feature,0,0,0,249,0.018661,0.0,0,0.0,4,1,0,0.6708,0.0,4.0,-44.51,23.2,0,0,0.0,0,15.0,0,0,0,0,0,"uwsgi: Add logfile-chown and logfile-chmod options
[SEP]
FILES CHANGED:
ansible/roles/service-uwsgi-config/templates/uwsgi.ini.j2 (+6, -0)
",1.809779,0.759117,0.710999,0.362751,1.269238,-0.731544,-0.715537,-0.372328,-0.026435,0.165761,-0.456873,-0.540712,0.230161,0.468982,0.437246
openstack/kolla-ansible,I682d13551fbb8374769d6f90aacada824a053720,0,0,0.536,3.1781,0.0435,3,6.0,80,0,Feature,0,0,0,250,0.018728,0.5,0,0.268,6,2,0,0.6698,0.9665,5.33,3.34,15.73,0,0,0.0,0,3.3333,0,0,0,0,0,"fluentd: Add uwsgi config
[SEP]
FILES CHANGED:
ansible/roles/common/templates/conf/input/13-uwsgi.conf.j2 (+18, -0)
ansible/roles/common/tasks/config.yml (+2, -0)
ansible/roles/common/templates/conf/input/00-global.conf.j2 (+2, -1)
",3.130775,0.992162,1.44527,-0.191246,0.915115,-0.269666,0.408955,0.223347,-0.142634,-0.205668,-0.424538,-0.374288,0.032892,0.001648,0.362066
openstack/kolla,I11b7e19ac3a12147138a98fc1e030767f70b44c9,1,1,0.6,1.3863,0.0,1,9.25,321,0,Bug Fix,0,0,0,35,0.058923,0.3333,0,0.2,2,1,0,0.6635,0.0,2.0,16.81,18.84,0,0,0.0,0,80.25,0,6,0,20,0,"fix sources.py based cross-arch builds

Derive debian_arch from base_arch by default when not set by the user.
This ensures that cross-architecture builds correctly download
the appropriate binaries, while preserving any explicit user override.

Closes-Bug: #2103810
[SEP]
FILES CHANGED:
kolla/common/config.py (+3, -0)
",0.386874,-0.466667,-0.586671,0.720405,0.126282,0.297797,0.213378,-0.130422,0.076565,-0.25177,0.226124,0.178081,0.187451,-0.055537,0.243959
openstack/kolla-ansible,I7061aa65673a3b8d2e95e43f124587546e21b715,1,1,0.6667,2.1972,0.125,2,13.0,132,0,Bug Fix,0,0,0,3,0.033333,0.5294,0,0.3529,4,2,0,0.6687,0.8113,3.0,11.42,20.58,0,0,0.0,1,14.6667,0,6,0,7,0,"Prometheus: Fix target when TLS for rabbitmq is disabled

Closes-Bug: #2093335
[SEP]
FILES CHANGED:
releasenotes/notes/bug-2093335-88ecb9b12a003b20.yaml (+6, -0)
ansible/roles/prometheus/defaults/main.yml (+1, -1)
",1.672422,0.321671,-0.281878,-0.900781,-0.391396,0.809176,-1.159822,0.188022,-0.205868,0.13496,0.321964,-0.330263,0.1364,-0.522175,0.329435
openstack/kolla-ansible,I91570ba0ecf66551cb8e13a80c1d9aacabfc944a,0,0,0.5339,2.4849,0.1818,3,16.0,367,0,Feature,0,0,0,251,0.018771,0.3667,0,0.1958,2,2,0,0.6692,1.3093,2.0,7.3,16.4,0,0,0.0,1,30.5833,0,0,0,0,0,"ironic: change enable_ironic_neutron_agent default to no

networking-baremetal is only required when bare metal servers
are using flat network type.

In most cases it's vlan - so let's not impose additional agent
(with a separate agent in `openstack network agent list` per
Ironic baremetal) on users needlessly.
[SEP]
FILES CHANGED:
releasenotes/notes/ironic_neutron_agent_change_default-aa914434b7c119f7.yaml (+7, -0)
ansible/group_vars/all.yml (+1, -1)
etc/kolla/globals.yml (+1, -1)
",0.185455,-1.926152,0.01218,0.158699,-0.070959,-0.865593,0.238124,0.091497,-0.194918,-0.276692,-0.229839,-0.338447,-0.036839,-0.212295,-0.138158
openstack/charm-ceph-dashboard,Ief48e2f67130f45b4aa83840636b11313a44bb96,1,0,0.9423,5.451,0.0259,5,7.33,217,0,Bug Fix,0,0,1,52,0.004714,1.0,0,0.9423,1,3,0,0.8235,1.4621,0.6,-4.42,15.66,1,0,0.5948,1,0.9313,0,0,0,0,0,"SSL handling: check cert/key before attempting to set

Also update some dependencies and fix tox config
[SEP]
FILES CHANGED:
test-requirements.txt (+1, -1)
src/charm.py (+10, -0)
src/ceph_dashboard_commands.py (+70, -1)
tox.ini (+9, -4)
unit_tests/test_ceph_dashboard_commands.py (+136, -0)
",3.031223,-1.243778,0.744197,0.046305,0.04212,0.000249,0.788415,-0.596894,0.078726,-0.2474,-0.307808,-0.95903,0.394283,-0.104039,-0.350874
openstack/kolla,Iedfb2df027c0cefc45668a76d45ce62193aba9ef,1,1,0.5317,2.5649,0.0,3,9.0,113,0,Bug Fix,0,0,0,252,0.01883,0.0,0,0.0,3,1,0,0.6646,1.4834,3.0,-18.5,25.82,0,0,0.0,0,8.6923,0,34,0,10,0,"openvswitch: Fix logs dir permission

Closes-Bug: #1795609
[SEP]
FILES CHANGED:
docker/openvswitch/openvswitch-db-server/extend_start.sh (+5, -0)
docker/openvswitch/openvswitch-base/extend_start.sh (+2, -0)
docker/openvswitch/openvswitch-vswitchd/extend_start.sh (+5, -0)
",2.73803,0.221805,0.196322,-1.252593,-0.723076,0.713113,-0.517053,0.44103,0.482805,-0.522382,0.5539,-0.392864,0.130312,-0.050415,0.263879
openstack/ironic,Ifc00069b075fed6bdf79bf4104cfdee62bb7b42a,1,1,1.0,2.9957,0.3158,3,8.0,160,0,Bug Fix,0,0,0,2,0.071429,1.0,0,1.0,3,2,0,0.9531,1.2674,2.33,34.8,13.2,1,0,0.0,1,8.0,0,6,0,5,0,"Resolve portgroup deletion failure

Add a join query and fix ``id``/``uuid`` mix-up.

Closes-Bug: #2093853
[SEP]
FILES CHANGED:
ironic/db/sqlalchemy/api.py (+7, -5)
ironic/objects/portgroup.py (+1, -1)
releasenotes/notes/resolve-portgroup-deletion-failure-3b3b8b3253c0b902.yaml (+5, -0)
",0.851942,-0.269342,-0.904175,-0.386985,0.044514,0.656055,-0.940945,0.010639,0.536034,-0.230528,0.014881,-0.226958,-0.035497,-0.148025,0.067272
openstack/kolla,I3f45178c07a9cd054e572ff80d0e19fb014d69d3,1,1,0.5336,2.7726,0.0,2,4.0,111,0,Bug Fix,0,0,0,253,0.018888,0.0,0,0.0,2,2,0,0.6656,0.7219,2.0,-8.72,26.6,0,0,0.0,0,6.9375,0,6,0,5,0,"ironic: Fix dnsmasq.log permissions

Closes-Bug: #2093881
[SEP]
FILES CHANGED:
docker/dnsmasq/Dockerfile.j2 (+3, -0)
docker/dnsmasq/extend_start.sh (+12, -0)
",1.735574,-0.51652,-0.546832,-1.44843,-0.665164,0.330089,-1.112199,0.327675,0.033211,-0.354963,0.771404,-0.386045,-0.088235,-0.064369,0.108439
openstack/openstack-ansible,I20967f1b6e26977a64ec338780cc85006bc1f846,1,0,0.8684,1.7918,0.4,1,13.29,744,0,Bug Fix,0,0,0,38,0.167401,1.0,0,0.8684,1,1,0,0.9368,0.0,1.0,22.33,15.64,0,0,0.0,0,124.0,0,0,0,0,0,"Fix inventory adjustment for legacy container naming

Patch [1] adjusted the default container names to contain dashes
rather than underscores. Inventories created prior to this patch
will still have container names with underscores, and these
are not handled correctly when making adjustments to env.d as the
""type_and_name"" variable in the inventory generator will always
contain dashes in recent releases. This results in the legacy
container name never matching the new type_and_name, so components
added to, or moved between host groups in env.d will never be
assigned to those hosts.

[1] https://github.com/openstack/openstack-ansible/commit/d74d03803242ae1fb0137db4cf95def5b50474ca
[SEP]
FILES CHANGED:
osa_toolkit/generate.py (+3, -2)
",-2.341152,0.385186,0.707171,-0.076244,0.5692,0.115861,0.256045,-0.405215,0.311746,0.094218,-0.311785,-0.024994,-0.095616,-0.218459,-0.141108
